year,playlist_id,video_id,set_number,video_type,book_number,title,description,published_at,youtube_url,embed_url,thumbnail_url
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,H5i3wA7nMGk,76973,book,3,LEGO Instructions - Jurassic World - 76973 - Raptor & Titanosaurus Tracking Mission (Book 3),"LEGO 76973 Instructions - Rebirth - Raptor & Titanosaurus Tracking Mission - Jurassic World

76973 LEGO Instructions from the LEGO Jurassic World Rebirth theme will guide you how to build LEGO Raptor & Titanosaurus Tracking Mission Jurassic World set 76973 

Set Details:

Set Number: 76973
Name: Raptor & Titanosaurus Tracking Mission
Pieces: 582
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 76973 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Jurassic World 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0qXNrk6Mv1nzgEwqCNWvT4V 

LEGO Jurassic World 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0r0_d8cLfKigyT4jTmugp4q 

#LEGOJurassicWorld #LEGOInstructions #Jurassic #76973 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:21:38Z,https://www.youtube.com/watch?v=H5i3wA7nMGk,https://www.youtube.com/embed/H5i3wA7nMGk,https://i.ytimg.com/vi/H5i3wA7nMGk/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,fjJcU80GzsA,76973,book,2,LEGO Instructions - Jurassic World - 76973 - Raptor & Titanosaurus Tracking Mission (Book 2),"LEGO 76973 Instructions - Rebirth - Raptor & Titanosaurus Tracking Mission - Jurassic World

76973 LEGO Instructions from the LEGO Jurassic World Rebirth theme will guide you how to build LEGO Raptor & Titanosaurus Tracking Mission Jurassic World set 76973 

Set Details:

Set Number: 76973
Name: Raptor & Titanosaurus Tracking Mission
Pieces: 582
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 76973 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Jurassic World 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0qXNrk6Mv1nzgEwqCNWvT4V 

LEGO Jurassic World 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0r0_d8cLfKigyT4jTmugp4q 

#LEGOJurassicWorld #LEGOInstructions #Jurassic #76973 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:21:38Z,https://www.youtube.com/watch?v=fjJcU80GzsA,https://www.youtube.com/embed/fjJcU80GzsA,https://i.ytimg.com/vi/fjJcU80GzsA/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,VRvpzPisFz8,42648,book,2,LEGO Instructions - Friends - 42648 - Panda Sanctuary - Vet (Book 2),"LEGO 42648 Instructions - Vet - Panda Sanctuary - Friends

42648 LEGO Instructions from the LEGO Friends Vet theme will guide you how to build LEGO Panda Sanctuary Friends set 42648 

Set Details:

Set Number: 42648
Name: Panda Sanctuary
Pieces: 243
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 42648 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Friends 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0pDr65Q5Dzz2TgEh96HitMI 

LEGO Friends 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0pLpOqqNRH4SaIefsLDNwgk 

#LEGOFriends #LEGOInstructions #Friends #42648 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:23:47Z,https://www.youtube.com/watch?v=VRvpzPisFz8,https://www.youtube.com/embed/VRvpzPisFz8,https://i.ytimg.com/vi/VRvpzPisFz8/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,jt2Ssrpuzew,42648,book,1,LEGO Instructions - Friends - 42648 - Panda Sanctuary - Vet (Book 1),"LEGO 42648 Instructions - Vet - Panda Sanctuary - Friends

42648 LEGO Instructions from the LEGO Friends Vet theme will guide you how to build LEGO Panda Sanctuary Friends set 42648 

Set Details:

Set Number: 42648
Name: Panda Sanctuary
Pieces: 243
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 42648 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Friends 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0pDr65Q5Dzz2TgEh96HitMI 

LEGO Friends 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0pLpOqqNRH4SaIefsLDNwgk 

#LEGOFriends #LEGOInstructions #Friends #42648 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:23:47Z,https://www.youtube.com/watch?v=jt2Ssrpuzew,https://www.youtube.com/embed/jt2Ssrpuzew,https://i.ytimg.com/vi/jt2Ssrpuzew/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,PbQhM2jTDbY,43267,book,5,LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney (Book 5),"LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney

43267 LEGO Instructions from the LEGO Disney Disney Princess theme will guide you how to build LEGO Princess Castle & Royal Pets Disney set 43267 

Set Details:

Set Number: 43267
Name: Princess Castle & Royal Pets
Pieces: 787
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43267 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43267 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=PbQhM2jTDbY,https://www.youtube.com/embed/PbQhM2jTDbY,https://i.ytimg.com/vi/PbQhM2jTDbY/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,PTpwcjaJs0M,43267,book,4,LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney (Book 4),"LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney

43267 LEGO Instructions from the LEGO Disney Disney Princess theme will guide you how to build LEGO Princess Castle & Royal Pets Disney set 43267 

Set Details:

Set Number: 43267
Name: Princess Castle & Royal Pets
Pieces: 787
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43267 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43267 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=PTpwcjaJs0M,https://www.youtube.com/embed/PTpwcjaJs0M,https://i.ytimg.com/vi/PTpwcjaJs0M/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,ZcVsHJSTjKI,43267,book,3,LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney (Book 3),"LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney

43267 LEGO Instructions from the LEGO Disney Disney Princess theme will guide you how to build LEGO Princess Castle & Royal Pets Disney set 43267 

Set Details:

Set Number: 43267
Name: Princess Castle & Royal Pets
Pieces: 787
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43267 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43267 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=ZcVsHJSTjKI,https://www.youtube.com/embed/ZcVsHJSTjKI,https://i.ytimg.com/vi/ZcVsHJSTjKI/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,7HUjY6Oun3k,43267,book,2,LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney (Book 2),"LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney

43267 LEGO Instructions from the LEGO Disney Disney Princess theme will guide you how to build LEGO Princess Castle & Royal Pets Disney set 43267 

Set Details:

Set Number: 43267
Name: Princess Castle & Royal Pets
Pieces: 787
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43267 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43267 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=7HUjY6Oun3k,https://www.youtube.com/embed/7HUjY6Oun3k,https://i.ytimg.com/vi/7HUjY6Oun3k/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,mkvY3qdxY_U,43267,book,1,LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney (Book 1),"LEGO 43267 Instructions - Disney Princess - Princess Castle & Royal Pets - Disney

43267 LEGO Instructions from the LEGO Disney Disney Princess theme will guide you how to build LEGO Princess Castle & Royal Pets Disney set 43267 

Set Details:

Set Number: 43267
Name: Princess Castle & Royal Pets
Pieces: 787
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43267 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43267 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=mkvY3qdxY_U,https://www.youtube.com/embed/mkvY3qdxY_U,https://i.ytimg.com/vi/mkvY3qdxY_U/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,w0yorDFsylk,43264,book,4,43264 LEGO Instructions - Toy Story Celebration Train & RC Car - Disney (Book 4),"LEGO 43264 Instructions - Toy Story - Toy Story Celebration Train & RC Car - Disney

43264 LEGO Instructions from the LEGO Disney Toy Story theme will guide you how to build LEGO Toy Story Celebration Train & RC Car Disney set 43264 

Set Details:

Set Number: 43264
Name: Toy Story Celebration Train & RC Car
Pieces: 206
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43264 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43264 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=w0yorDFsylk,https://www.youtube.com/embed/w0yorDFsylk,https://i.ytimg.com/vi/w0yorDFsylk/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,SIObodezzCo,43264,book,3,43264 LEGO Instructions - Toy Story Celebration Train & RC Car - Disney (Book 3),"LEGO 43264 Instructions - Toy Story - Toy Story Celebration Train & RC Car - Disney

43264 LEGO Instructions from the LEGO Disney Toy Story theme will guide you how to build LEGO Toy Story Celebration Train & RC Car Disney set 43264 

Set Details:

Set Number: 43264
Name: Toy Story Celebration Train & RC Car
Pieces: 206
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43264 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43264 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=SIObodezzCo,https://www.youtube.com/embed/SIObodezzCo,https://i.ytimg.com/vi/SIObodezzCo/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,3NHimFWl4sw,43264,book,2,43264 LEGO Instructions - Toy Story Celebration Train & RC Car - Disney (Book 2),"LEGO 43264 Instructions - Toy Story - Toy Story Celebration Train & RC Car - Disney

43264 LEGO Instructions from the LEGO Disney Toy Story theme will guide you how to build LEGO Toy Story Celebration Train & RC Car Disney set 43264 

Set Details:

Set Number: 43264
Name: Toy Story Celebration Train & RC Car
Pieces: 206
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 43264 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Disney 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rtmPYgejBXa4DOH8K3-L4M 

LEGO Disney 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0oXPRmziIk5gE9V-Is34j4X 

#LEGODisney #LEGOInstructions #Disney #43264 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-03T15:25:47Z,https://www.youtube.com/watch?v=3NHimFWl4sw,https://www.youtube.com/embed/3NHimFWl4sw,https://i.ytimg.com/vi/3NHimFWl4sw/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,nGZA6Hy1dZs,11202,book,1,LEGO Instructions - Bluey - 11202 - Bluey's Beach & Family Car Trip (Book 1),"LEGO 11202 Instructions -  - Bluey's Beach & Family Car Trip - Bluey

11202 LEGO Instructions from the LEGO Bluey  theme will guide you how to build LEGO Bluey's Beach & Family Car Trip Bluey set 11202 

Set Details:

Set Number: 11202
Name: Bluey's Beach & Family Car Trip
Pieces: 133
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 11202 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Bluey 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0ricNFP1ZjKcdRGcftsip9v 

#LEGOBluey #LEGOInstructions #Bluey #11202 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-06-04T05:17:44Z,https://www.youtube.com/watch?v=nGZA6Hy1dZs,https://www.youtube.com/embed/nGZA6Hy1dZs,https://i.ytimg.com/vi/nGZA6Hy1dZs/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,XHuAbgbR99Y,75428,unknown,,LEGO Instructions - Star Wars - 75428 - Battle Droid with STAP - Episode I,"LEGO 75428 Instructions - Episode I - Battle Droid with STAP - Star Wars

75428 LEGO Instructions from the LEGO Star Wars Episode I theme will guide you how to build LEGO Battle Droid with STAP Star Wars set 75428 

Set Details:

Set Number: 75428
Name: Battle Droid with STAP
Pieces: 1088
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 75428 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Star Wars 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0qi-5887LfgzTK7YxdBUk41 

LEGO Star Wars 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0rUfoqC69mJg8sQcYkFUE5_ 

#LEGOStarWars #LEGOInstructions #StarWars #75428 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-07-02T17:02:31Z,https://www.youtube.com/watch?v=XHuAbgbR99Y,https://www.youtube.com/embed/XHuAbgbR99Y,https://i.ytimg.com/vi/XHuAbgbR99Y/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,ZhNd9thdGUU,40789,unknown,,LEGO Instructions - Ideas - 40789 - Flying Moon Car - Promotional,"LEGO 40789 Instructions - Promotional - Flying Moon Car - Ideas

40789 LEGO Instructions from the LEGO Ideas Promotional theme will guide you how to build LEGO Flying Moon Car Ideas set 40789 

Set Details:

Set Number: 40789
Name: Flying Moon Car
Pieces: 211
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 40789 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Ideas 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0p2xUhXcKDW4jyCSmlFHc0k 

LEGO Ideas 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0o5hDcS0pUS2ihtQKSZZqRM 

#LEGOIdeas #LEGOInstructions #Car #40789 #BuildingInstructions #Tutorial",2025-07-02T14:46:35Z,https://www.youtube.com/watch?v=ZhNd9thdGUU,https://www.youtube.com/embed/ZhNd9thdGUU,https://i.ytimg.com/vi/ZhNd9thdGUU/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,F6Eiy8cdtdE,40788,unknown,,LEGO Instructions - Ideas - 40788 - Friendly Snails - Promotional,"LEGO 40788 Instructions - Promotional - Friendly Snails - Ideas

40788 LEGO Instructions from the LEGO Ideas Promotional theme will guide you how to build LEGO Friendly Snails Ideas set 40788 

Set Details:

Set Number: 40788
Name: Friendly Snails
Pieces: 264
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 40788 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Ideas 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0p2xUhXcKDW4jyCSmlFHc0k 

LEGO Ideas 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0o5hDcS0pUS2ihtQKSZZqRM 

#LEGOIdeas #LEGOInstructions #Ideas #40788 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-07-02T11:06:50Z,https://www.youtube.com/watch?v=F6Eiy8cdtdE,https://www.youtube.com/embed/F6Eiy8cdtdE,https://i.ytimg.com/vi/F6Eiy8cdtdE/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,hIPFr91KSA0,76329,unknown,,LEGO Instructions - Marvel Super Heroes - 76329 - Miles Morales' Mask - Spider-Man,"LEGO 76329 Instructions - Spider-Man - Miles Morales' Mask - Marvel Super Heroes

76329 LEGO Instructions from the LEGO Marvel Super Heroes Spider-Man theme will guide you how to build LEGO Miles Morales' Mask Marvel Super Heroes set 76329 

Set Details:

Set Number: 76329
Name: Miles Morales' Mask
Pieces: 487
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 76329 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Marvel Super Heroes 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0onUWr6zDH2TbusYjADz0z0 

LEGO Marvel Super Heroes 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0pDkUs40fsWYCGEJXPXX5hY 

#LEGOMarvel #LEGOInstructions #Marvel #76329 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-07-01T15:08:20Z,https://www.youtube.com/watch?v=hIPFr91KSA0,https://www.youtube.com/embed/hIPFr91KSA0,https://i.ytimg.com/vi/hIPFr91KSA0/maxresdefault.jpg
2025,PLQcpf5VzBO0r7AYWpgFpJcBfPDB8rf81V,7JNSRCBiDiQ,10357,unknown,,LEGO Instructions - Icons - 10357 - Shelby Cobra 427 S/C - Vehicles,"LEGO 10357 Instructions - Vehicles - Shelby Cobra 427 S/C - Icons

10357 LEGO Instructions from the LEGO Icons Vehicles theme will guide you how to build LEGO Shelby Cobra 427 S/C Icons set 10357 

Set Details:

Set Number: 10357
Name: Shelby Cobra 427 S/C
Pieces: 1241
Released: 2025

📌 What's Inside:
• Detailed, step-by-step LEGO 10357 building instructions
• Helpful tips and tricks to make the building process smoother
• Close-up views of each building stage 
🔔 Don't Forget to Subscribe: Stay updated with our latest LEGO building guides and tutorials. Hit the subscribe button and turn on notifications so you never miss a new video! 

👍 Like and Share: If you find this video helpful, please give it a thumbs up and share it with fellow LEGO fans. Your support helps us create more content like this. 


Check Out Our Other Videos:

• LEGO Icons 2025 Sets - https://www.youtube.com/playlist?list=PLQcpf5VzBO0ptmvNW1OVfBL5wmpyChxlC 

LEGO Icons 2024 Builds - https://www.youtube.com/playlist?list=PLQcpf5VzBO0r1f7GZWjydp8nDA3xVt0jf 

#LEGOIcons #LEGOInstructions #Shelby #10357 #BuildingInstructions #Tutorial 

LEGO® is a trademark of the LEGO group that is neither published nor authorized or supported.",2025-07-01T09:27:49Z,https://www.youtube.com/watch?v=7JNSRCBiDiQ,https://www.youtube.com/embed/7JNSRCBiDiQ,https://i.ytimg.com/vi/7JNSRCBiDiQ/maxresdefault.jpg
